relevance,word_in_title,word_in_description,word_in_attribute,len_of_query,len_of_attributes,brandname,nrBullets,search_term_nrNumbers,product_title_nrNumbers,product_description_nrNumbers,attributes_nrNumbers,product_title_measurements_nrMeasurementMatch,product_description_measurements_nrMeasurementMatch,attributes_measurements_nrMeasurementMatch
1.0,2,2,0,3,59,1.0,7,0,0,6,8,0,0,0
2.33,2,1,1,3,121,1.0,10,0,0,2,6,0,0,0
2.0,1,4,3,5,79,1.0,4,0,0,7,10,0,0,0
2.0,2,4,3,6,93,1.0,10,0,0,3,7,0,0,0
2.33,4,3,0,5,46,1.0,4,0,0,1,11,0,0,0
3.0,6,6,6,6,336,1.0,14,2,2,18,37,2,1,2
2.33,2,1,1,3,144,1.0,11,0,0,4,9,0,0,0
1.0,2,1,1,3,90,1.0,8,0,2,0,3,0,0,0
3.0,3,0,0,3,62,1.0,4,0,1,2,13,0,0,0
2.0,1,5,2,5,75,1.0,5,0,0,6,11,0,0,0
1.67,1,1,1,2,45,1.0,4,0,0,0,6,0,0,0
2.33,3,2,1,3,40,1.0,4,1,3,3,5,0,0,0
3.0,4,2,3,5,199,1.0,13,1,2,2,22,1,0,1
2.67,2,2,1,3,66,1.0,7,0,1,4,6,0,0,0
2.0,1,1,1,3,61,1.0,5,0,1,1,8,0,0,0
2.67,3,2,1,3,87,1.0,5,0,0,2,9,0,0,0
2.67,5,2,1,6,34,1.0,4,1,1,0,3,0,0,0
3.0,3,3,1,4,69,1.0,5,0,2,1,11,0,0,0
2.33,2,2,2,3,28,1.0,4,0,0,0,4,0,0,0
1.67,1,1,1,3,120,1.0,7,0,2,0,6,0,0,0
3.0,4,3,2,5,253,1.0,11,1,1,8,24,1,1,1
2.0,4,3,1,5,85,1.0,7,0,1,4,16,0,0,0
2.67,2,0,1,3,222,1.0,11,0,2,8,16,0,0,0
1.67,2,2,2,3,68,1.0,6,0,0,4,10,0,0,0
2.67,4,4,4,6,54,1.0,6,2,1,3,9,0,0,0
2.0,3,3,1,3,321,1.0,13,1,2,2,23,0,0,0
1.67,2,2,1,3,112,1.0,10,2,2,3,8,0,0,0
1.67,3,3,1,5,112,1.0,10,0,2,3,8,0,0,0
1.67,2,2,0,4,61,1.0,6,1,3,2,6,0,0,0
2.67,2,0,0,2,128,1.0,9,0,0,3,7,0,0,0
2.67,2,2,1,3,39,1.0,4,0,1,1,4,0,0,0
2.33,2,3,1,5,143,1.0,10,0,0,6,15,0,0,0
3.0,3,2,0,3,111,1.0,9,0,0,2,5,0,0,0
2.33,1,2,0,4,44,1.0,4,0,1,6,8,0,0,0
2.0,2,2,0,3,79,1.0,9,0,3,1,4,0,0,0
2.33,2,2,1,3,79,1.0,9,0,3,1,4,0,0,0
2.0,4,3,4,6,112,1.0,6,2,2,2,17,1,0,1
1.67,2,2,1,3,40,1.0,4,0,0,0,3,0,0,0
2.33,2,3,2,3,29,1.0,4,0,1,1,4,0,0,0
1.33,2,2,2,4,51,1.0,5,0,3,5,3,0,0,0
1.67,1,1,2,3,91,1.0,4,0,1,2,9,0,0,0
2.0,1,1,2,4,91,1.0,4,0,1,2,9,0,0,0
1.33,3,1,1,5,40,1.0,4,0,2,2,4,0,0,0
2.0,2,1,0,2,36,1.0,4,0,0,0,5,0,0,0
2.67,0,0,0,1,180,1.0,12,0,3,14,21,0,0,0
1.0,0,0,0,1,36,1.0,4,0,0,0,5,0,0,0
2.67,2,2,0,4,156,1.0,10,0,0,5,17,0,0,0
3.0,4,3,3,5,156,1.0,10,0,0,5,17,0,0,0
2.0,0,0,0,2,43,1.0,4,1,0,0,7,0,0,0
2.67,0,0,0,1,41,1.0,8,0,1,1,3,0,0,0
2.67,3,3,0,3,43,1.0,5,1,1,2,10,0,0,0
2.33,0,0,0,1,51,1.0,6,0,1,1,1,0,0,0
2.0,3,1,1,4,78,1.0,4,1,2,2,20,1,0,0
1.67,2,2,1,3,38,1.0,6,0,2,2,5,0,0,0
2.67,2,2,1,4,58,1.0,4,0,1,0,6,0,0,0
3.0,2,1,1,2,58,1.0,4,1,1,0,6,0,0,0
2.33,2,2,2,4,78,1.0,6,1,1,2,13,1,0,0
1.67,2,2,0,6,73,1.0,7,0,0,1,9,0,0,0
2.33,2,1,1,3,43,1.0,4,0,1,0,9,0,0,0
2.33,2,2,1,3,42,1.0,5,0,0,7,6,0,0,0
2.33,0,0,0,2,42,1.0,5,0,0,7,6,0,0,0
2.67,1,1,1,4,104,1.0,6,0,1,3,8,0,0,0
2.0,2,2,1,3,212,1.0,12,0,1,2,5,0,0,0
2.0,3,3,2,5,212,1.0,12,0,1,2,5,0,0,0
2.67,3,1,1,3,46,1.0,5,0,0,1,9,0,0,0
1.33,2,2,1,3,48,1.0,4,0,0,0,6,0,0,0
1.0,2,1,2,3,40,1.0,4,0,2,0,6,0,0,0
2.67,3,3,2,3,73,1.0,4,0,3,9,9,0,0,0
2.33,1,1,1,2,44,1.0,7,0,1,3,4,0,0,0
2.67,2,2,2,5,52,1.0,4,1,2,2,9,0,0,0
2.67,3,3,2,4,54,1.0,4,0,1,1,11,0,0,0
2.0,2,2,1,4,54,1.0,4,0,1,1,11,0,0,0
1.33,2,2,1,3,72,1.0,7,0,2,0,7,0,0,0
2.33,3,3,3,4,104,1.0,6,0,0,6,5,0,0,0
2.33,1,1,1,4,77,1.0,9,0,0,1,7,0,0,0
2.67,2,3,1,3,77,1.0,9,0,0,1,7,0,0,0
2.33,1,2,0,4,77,1.0,9,0,0,1,7,0,0,0
2.0,2,3,2,5,51,1.0,4,0,0,0,7,0,0,0
3.0,3,3,3,3,50,1.0,5,0,0,0,3,0,0,0
2.67,3,3,2,3,54,1.0,5,0,0,0,3,0,0,0
2.67,3,4,3,5,236,1.0,12,0,3,10,16,0,0,0
3.0,2,2,2,4,64,1.0,5,1,3,7,12,0,0,0
2.33,2,1,1,4,56,1.0,4,0,1,2,8,0,0,0
2.0,1,1,0,3,50,1.0,5,0,1,0,8,0,0,0
2.67,3,2,2,4,83,1.0,7,0,2,0,7,0,0,0
2.33,3,2,2,4,83,1.0,7,0,2,0,7,0,0,0
2.67,4,2,1,5,58,1.0,4,1,0,1,11,0,0,0
2.33,3,4,2,4,72,1.0,8,0,0,1,5,0,0,0
1.33,1,0,0,2,67,1.0,7,0,2,1,12,0,0,0
1.33,4,1,0,6,51,1.0,4,1,2,0,7,0,0,0
2.33,2,2,2,3,39,1.0,4,0,0,3,10,0,0,0
2.33,4,4,3,5,39,1.0,4,0,0,3,10,0,0,0
1.67,1,1,0,3,79,1.0,8,0,0,5,8,0,0,0
2.33,2,1,0,3,66,1.0,4,0,0,0,9,0,0,0
2.33,4,4,1,5,54,1.0,5,0,0,3,6,0,0,0
2.67,3,3,2,4,56,1.0,4,0,2,5,6,0,0,0
2.33,2,3,2,4,22,1.0,5,0,0,0,4,0,0,0
2.33,2,1,1,4,55,1.0,5,1,2,1,7,0,0,0
1.33,2,2,1,4,119,1.0,13,0,3,3,5,0,0,0
2.33,2,1,0,4,48,1.0,5,0,3,2,12,0,0,0
2.33,3,2,1,4,77,1.0,7,0,3,0,8,0,0,0
2.33,2,2,2,3,89,1.0,4,1,1,2,7,0,0,0
2.67,2,1,1,3,133,1.0,10,0,1,5,13,0,0,0
2.67,2,2,2,3,240,1.0,15,0,0,5,20,0,0,0
3.0,3,2,1,4,107,1.0,8,0,0,5,13,0,0,0
1.0,3,3,0,4,83,1.0,5,0,0,2,13,0,0,0
2.67,3,3,3,5,257,1.0,18,1,0,6,11,0,0,0
1.0,2,1,1,4,52,1.0,5,0,1,6,8,0,0,0
1.67,0,0,0,1,60,1.0,4,0,0,2,12,0,0,0
1.0,2,2,2,3,46,1.0,4,1,1,0,8,0,0,0
2.0,2,2,1,3,179,1.0,7,0,0,1,11,0,0,0
2.67,2,0,0,4,198,1.0,12,0,1,6,9,0,0,0
1.67,2,2,1,3,95,1.0,9,0,1,8,5,0,0,0
2.67,3,3,3,4,62,1.0,4,0,0,0,10,0,0,0
2.33,1,3,3,4,146,1.0,12,0,0,6,8,0,0,0
2.33,3,2,1,4,146,1.0,12,0,0,6,8,0,0,0
2.0,2,2,1,4,146,1.0,12,1,0,6,8,0,0,0
2.0,3,3,0,3,187,1.0,12,0,4,6,16,0,0,0
2.33,2,2,2,3,187,1.0,12,0,4,6,16,0,0,0
2.0,1,1,0,3,64,1.0,8,0,0,1,8,0,0,0
2.67,2,2,2,3,87,1.0,8,0,2,2,10,0,0,0
2.33,2,2,1,2,208,1.0,12,0,1,2,5,0,0,0
2.0,3,3,1,4,80,1.0,5,0,0,1,7,0,0,0
2.0,2,2,1,3,164,1.0,12,0,0,4,11,0,0,0
2.0,4,5,3,5,59,1.0,8,1,2,5,5,0,0,0
1.67,0,0,0,1,61,1.0,7,0,2,1,11,0,0,0
2.33,2,2,0,3,36,1.0,4,0,3,2,6,0,0,0
2.67,2,2,1,3,222,1.0,12,0,0,4,13,0,0,0
1.33,2,1,1,2,72,1.0,5,1,1,0,8,0,0,0
2.0,2,1,0,3,72,1.0,5,0,1,0,8,0,0,0
2.33,2,2,1,3,88,1.0,4,0,2,7,11,0,0,0
1.33,2,2,0,3,96,1.0,4,2,4,9,11,0,0,0
2.33,3,1,0,4,102,1.0,8,0,0,0,8,0,0,0
2.67,2,1,1,3,219,1.0,11,0,2,8,16,0,0,0
1.67,2,2,2,3,78,1.0,7,0,1,2,13,0,0,0
2.33,2,4,3,7,101,1.0,7,0,1,9,15,0,0,0
2.33,1,5,4,6,134,1.0,11,1,1,4,18,0,1,1
3.0,2,4,3,5,39,1.0,4,0,1,2,4,0,0,0
2.67,2,1,1,3,81,1.0,5,0,3,2,14,0,0,0
2.33,2,2,0,2,42,1.0,4,0,2,1,5,0,0,0
2.67,2,2,1,3,73,1.0,8,0,2,0,11,0,0,0
2.33,2,2,2,4,73,1.0,8,1,2,0,11,0,0,0
3.0,2,2,1,4,46,1.0,4,0,0,1,4,0,0,0
2.0,1,1,0,2,40,1.0,4,0,0,1,3,0,0,0
3.0,6,6,3,8,261,1.0,13,1,1,6,24,1,1,0
1.33,2,3,1,4,106,1.0,3,0,0,2,6,0,0,0
3.0,1,0,0,1,121,1.0,10,0,0,2,7,0,0,0
2.0,2,2,0,3,82,1.0,6,0,1,2,11,0,0,0
1.67,2,2,1,3,95,1.0,9,0,1,1,8,0,0,0
3.0,3,4,0,4,95,1.0,9,0,1,1,8,0,0,0
2.33,2,2,0,3,59,1.0,6,0,2,4,14,0,0,0
3.0,3,3,1,4,130,1.0,8,0,2,0,7,0,0,0
2.33,3,3,1,4,102,1.0,13,0,3,6,4,0,0,0
2.33,3,0,0,3,129,1.0,11,0,2,4,9,0,0,0
2.0,2,2,1,4,51,1.0,5,0,1,4,8,0,0,0
1.33,3,2,0,3,62,1.0,4,0,0,0,10,0,0,0
2.0,3,3,2,4,79,1.0,6,0,1,0,4,0,0,0
2.33,2,2,1,3,79,1.0,6,0,1,0,4,0,0,0
2.0,1,1,0,2,30,1.0,4,0,1,1,7,0,0,0
2.33,2,3,1,3,162,1.0,9,0,2,5,12,0,0,0
3.0,5,5,1,6,162,1.0,9,1,2,5,12,0,0,0
2.67,4,4,4,5,136,1.0,10,0,2,5,14,0,0,0
2.0,3,3,0,3,38,1.0,4,0,0,0,3,0,0,0
2.0,2,1,1,3,38,1.0,4,0,0,0,7,0,0,0
2.67,4,3,2,4,35,1.0,4,0,0,0,4,0,0,0
2.67,2,2,0,3,31,1.0,5,0,0,1,4,0,0,0
2.0,0,0,0,2,53,1.0,4,0,1,1,3,0,0,0
2.33,4,4,0,5,103,1.0,5,0,2,5,9,0,0,0
2.67,2,2,0,3,30,1.0,4,0,0,1,6,0,0,0
2.67,1,2,0,3,88,1.0,9,0,1,6,14,0,0,0
2.33,1,1,1,2,41,1.0,4,0,1,0,6,0,0,0
2.67,5,3,1,6,41,1.0,4,0,1,0,6,0,0,0
2.67,2,0,1,3,74,1.0,6,1,2,0,5,0,0,0
1.33,2,2,2,3,82,1.0,4,0,0,1,12,0,0,0
2.0,2,2,0,4,35,1.0,4,0,1,1,11,0,0,0
2.0,1,3,1,5,136,1.0,9,0,0,2,6,0,0,0
2.33,1,1,1,3,87,1.0,4,0,0,1,5,0,0,0
2.33,2,4,1,4,75,1.0,8,0,2,6,8,0,0,0
2.0,2,2,0,4,120,1.0,8,0,0,1,8,0,0,0
2.67,4,4,3,6,101,1.0,9,1,1,3,12,0,0,0
3.0,3,4,0,4,103,1.0,8,0,1,5,12,0,0,0
3.0,7,7,2,7,64,1.0,5,1,1,1,4,0,0,0
2.33,1,1,0,2,32,1.0,4,0,2,2,11,0,0,0
3.0,3,2,1,4,72,1.0,6,1,1,5,14,0,0,0
3.0,3,3,2,4,45,1.0,4,1,1,0,7,0,0,0
1.33,2,3,2,4,79,1.0,5,0,1,3,3,0,0,0
2.33,1,1,1,2,376,1.0,16,0,2,2,16,0,0,0
2.33,2,2,1,3,97,1.0,10,0,2,4,8,0,0,0
2.33,2,3,2,4,97,1.0,10,0,2,4,8,0,0,0
2.0,2,1,0,4,39,1.0,5,0,0,0,4,0,0,0
1.67,3,3,0,4,40,1.0,9,0,2,0,6,0,0,0
2.0,2,2,2,3,36,1.0,4,0,0,1,5,0,0,0
2.33,2,2,2,4,36,1.0,4,1,0,1,5,0,0,0
1.67,3,3,1,4,79,1.0,9,0,3,1,4,0,0,0
2.33,2,2,0,2,79,1.0,9,0,3,1,4,0,0,0
2.33,1,1,0,4,79,1.0,9,1,3,1,4,0,0,0
1.67,2,2,1,3,79,1.0,9,0,3,1,4,0,0,0
2.33,2,2,1,3,79,1.0,9,0,3,1,4,0,0,0
2.67,2,2,2,3,22,1.0,4,0,2,1,5,0,0,0
2.33,2,2,2,3,22,1.0,4,0,2,1,5,0,0,0
2.67,5,4,3,5,39,1.0,4,0,1,3,5,0,0,0
2.0,2,2,0,3,397,1.0,14,0,1,10,30,0,0,0
2.67,5,4,2,5,123,1.0,10,1,0,10,20,0,0,0
1.67,1,2,0,4,68,1.0,4,0,0,3,10,0,0,0
2.0,1,1,1,2,113,1.0,10,0,0,1,12,0,0,0
3.0,2,2,1,2,81,1.0,6,0,0,1,5,0,0,0
2.33,2,2,0,3,47,1.0,6,0,2,4,11,0,0,0
2.33,4,4,3,5,122,1.0,7,0,2,3,11,0,0,0
2.33,3,2,0,4,60,1.0,5,0,1,4,12,0,0,0
1.67,2,2,1,3,113,1.0,12,0,2,3,8,0,0,0
2.0,11,11,7,12,104,1.0,6,2,2,8,13,1,1,1
2.0,4,4,0,5,59,1.0,4,0,0,1,4,0,0,0
2.0,3,1,2,5,104,1.0,6,2,0,5,8,0,0,0
2.33,2,2,2,3,119,1.0,9,0,0,2,7,0,0,0
2.67,2,2,2,3,119,1.0,9,0,0,2,7,0,0,0
2.33,2,2,2,4,56,1.0,4,0,2,6,9,0,0,0
1.0,3,3,2,4,27,1.0,4,0,0,0,1,0,0,0
3.0,3,2,3,3,85,1.0,5,1,2,1,13,1,0,0
2.0,2,2,0,3,87,1.0,6,1,0,0,4,0,0,0
1.75,1,0,1,5,140,1.0,10,1,1,3,15,0,0,1
1.0,0,1,0,4,44,1.0,5,1,2,3,11,0,0,0
2.33,0,0,0,1,211,1.0,12,0,1,2,5,0,0,0
1.67,3,2,0,3,53,1.0,5,0,1,2,6,0,0,0
2.33,1,2,1,3,36,1.0,4,0,3,1,4,0,0,0
2.67,4,4,4,4,83,1.0,6,2,1,1,8,0,0,0
1.33,3,3,0,4,101,1.0,5,0,0,1,8,0,0,0
1.67,3,3,1,4,40,1.0,4,0,1,2,7,0,0,0
2.33,2,3,1,3,202,1.0,9,0,1,1,23,0,0,0
1.33,3,4,3,5,202,1.0,9,0,1,1,23,0,0,0
2.0,2,1,1,3,38,1.0,4,0,0,0,7,0,0,0
2.0,2,1,1,3,38,1.0,4,0,0,0,7,0,0,0
2.0,1,0,0,3,81,1.0,4,0,0,1,12,0,0,0
1.67,1,1,1,3,81,1.0,4,0,0,1,12,0,0,0
3.0,3,2,1,3,81,1.0,4,0,0,1,12,0,0,0
2.0,2,2,2,3,163,1.0,11,0,2,3,7,0,0,0
2.0,4,4,2,5,163,1.0,11,0,2,3,7,0,0,0
1.67,1,3,3,7,25,1.0,4,0,1,0,5,0,0,0
2.67,3,2,3,4,250,1.0,15,1,2,12,23,0,0,0
2.33,3,2,1,4,128,1.0,10,0,0,3,14,0,0,0
3.0,1,1,0,2,70,1.0,5,0,0,5,6,0,0,0
2.0,1,1,1,2,63,1.0,4,0,1,3,8,0,0,0
1.67,2,1,0,3,70,1.0,5,0,1,0,7,0,0,0
1.0,2,3,0,4,74,1.0,6,0,0,2,8,0,0,0
3.0,4,4,1,6,74,1.0,6,0,0,2,8,0,0,0
2.33,2,1,0,3,74,1.0,9,1,1,1,8,0,0,0
2.33,2,1,1,3,142,1.0,5,0,0,6,7,0,0,0
2.67,2,3,2,3,47,1.0,5,0,0,1,9,0,0,0
2.67,3,3,2,3,43,1.0,4,0,1,0,1,0,0,0
1.67,1,1,0,2,50,1.0,4,0,0,2,6,0,0,0
2.0,2,3,2,5,45,1.0,5,0,0,4,7,0,0,0
2.0,3,3,2,4,45,1.0,5,0,0,4,7,0,0,0
2.33,3,3,2,5,51,1.0,4,0,0,0,8,0,0,0
2.67,2,2,1,3,183,1.0,13,0,1,4,14,0,0,0
2.33,3,3,1,4,27,1.0,4,0,2,2,0,0,0,0
2.33,1,1,0,4,59,1.0,5,0,1,3,7,0,0,0
2.67,3,1,0,5,76,1.0,8,0,1,5,13,0,0,0
2.67,2,0,0,3,95,1.0,10,0,1,5,14,0,0,0
2.33,3,1,0,5,95,1.0,10,0,1,5,14,0,0,0
1.67,3,3,2,4,104,1.0,8,0,0,4,9,0,0,0
1.33,0,0,0,1,81,1.0,7,0,0,1,12,0,0,0
1.0,3,3,2,4,78,1.0,8,0,0,3,6,0,0,0
2.67,2,2,2,3,53,1.0,4,0,4,4,3,0,0,0
1.67,0,0,0,2,30,1.0,5,0,1,2,12,0,0,0
2.33,2,2,1,3,65,1.0,4,0,2,2,4,0,0,0
2.0,2,1,1,3,114,1.0,4,0,1,4,9,0,0,0
1.67,2,2,0,3,51,1.0,4,0,1,0,6,0,0,0
2.33,2,2,0,4,54,1.0,6,0,0,2,7,0,0,0
2.67,3,5,5,5,56,1.0,5,0,0,7,8,0,0,0
1.67,3,3,2,4,56,1.0,5,0,0,7,8,0,0,0
1.67,2,2,0,3,31,1.0,4,0,1,2,9,0,0,0
1.67,1,2,2,2,98,1.0,9,0,0,0,15,0,0,0
2.33,1,1,0,4,50,1.0,4,0,2,4,7,0,0,0
2.33,3,3,3,3,43,1.0,4,0,0,2,7,0,0,0
2.33,3,3,1,4,91,1.0,6,0,0,2,12,0,0,0
1.0,2,3,2,5,34,1.0,5,0,0,6,8,0,0,0
2.0,1,2,1,3,76,1.0,5,0,2,6,10,0,0,0
2.0,2,2,1,5,66,1.0,8,2,2,3,11,0,0,0
2.33,2,0,0,3,58,1.0,4,0,1,0,9,0,0,0
2.33,1,4,3,6,101,1.0,11,0,1,3,11,0,0,0
2.0,0,0,0,3,152,1.0,10,0,2,1,12,0,0,0
2.33,0,0,0,1,72,1.0,7,0,0,0,7,0,0,0
2.0,3,3,1,5,101,1.0,8,0,0,2,5,0,0,0
2.0,3,4,1,5,109,1.0,6,0,0,5,9,0,0,0
3.0,3,4,2,4,118,1.0,8,0,1,2,8,0,0,0
3.0,2,2,1,4,35,1.0,4,1,1,5,6,0,0,0
1.33,1,2,0,3,46,1.0,4,0,0,2,8,0,0,0
1.0,2,2,0,3,46,1.0,4,0,0,2,8,0,0,0
2.33,3,3,0,4,205,1.0,10,0,2,8,14,0,0,0
1.33,2,2,2,3,57,1.0,6,0,0,6,5,0,0,0
2.33,2,2,0,4,48,1.0,4,0,2,4,6,0,0,0
2.0,1,1,0,2,48,1.0,4,0,2,4,6,0,0,0
1.67,1,1,1,3,100,1.0,10,0,1,7,16,0,0,0
1.67,2,2,1,3,100,1.0,10,0,1,7,16,0,0,0
2.33,4,4,3,5,133,1.0,9,1,2,6,8,0,0,0
1.33,2,1,1,4,48,1.0,4,1,2,1,7,1,0,0
2.67,1,1,0,2,48,1.0,4,0,2,1,7,0,0,0
2.33,4,4,1,5,41,1.0,4,0,0,4,7,0,0,0
2.67,3,3,1,4,94,1.0,5,0,2,3,9,0,0,0
2.33,1,1,0,2,36,1.0,4,0,2,2,12,0,0,0
2.0,2,1,0,3,124,1.0,11,0,0,1,8,0,0,0
3.0,3,2,2,3,159,1.0,10,1,2,7,17,0,0,0
2.0,2,2,3,5,62,1.0,4,1,0,1,9,0,0,0
2.33,3,3,3,4,74,1.0,4,0,1,1,9,0,0,0
2.0,3,4,2,6,102,1.0,4,0,1,1,5,0,0,0
2.67,3,2,2,4,155,1.0,12,0,2,5,15,0,0,0
2.33,2,0,0,3,155,1.0,12,1,2,5,15,0,0,0
2.33,2,2,0,3,62,1.0,5,0,3,5,8,0,0,0
3.0,4,3,1,5,62,1.0,5,0,3,5,8,0,0,0
2.67,1,2,2,3,44,1.0,5,0,0,0,8,0,0,0
2.33,1,3,1,3,24,1.0,5,0,2,4,5,0,0,0
1.67,1,1,0,2,79,1.0,7,0,0,1,8,0,0,0
2.67,1,2,1,4,38,1.0,4,0,2,0,6,0,0,0
3.0,4,4,0,4,70,1.0,7,0,0,2,8,0,0,0
3.0,6,6,4,6,61,1.0,4,0,1,0,8,0,0,0
2.33,2,2,1,2,50,1.0,4,0,1,2,8,0,0,0
2.0,3,3,2,4,87,1.0,7,0,0,0,6,0,0,0
2.67,2,2,1,4,87,1.0,7,0,0,0,6,0,0,0
2.67,2,2,2,3,87,1.0,7,0,0,0,6,0,0,0
2.33,2,2,1,3,79,1.0,8,0,2,4,8,0,0,0
2.0,1,2,2,3,176,1.0,8,0,1,4,12,0,0,0
2.33,3,3,2,3,31,1.0,4,0,1,0,5,0,0,0
1.67,3,3,2,4,208,1.0,12,0,1,2,5,0,0,0
2.33,2,2,2,3,104,1.0,6,0,0,1,8,0,0,0
2.33,1,1,1,3,104,1.0,6,0,0,1,8,0,0,0
2.67,2,3,3,5,104,1.0,6,0,0,1,8,0,0,0
1.0,1,2,2,6,104,1.0,6,0,0,1,8,0,0,0
2.0,4,4,1,5,31,1.0,4,0,2,3,3,0,0,0
2.67,1,1,1,3,56,1.0,4,0,0,1,10,0,0,0
2.67,2,2,0,3,82,1.0,7,0,0,6,12,0,0,0
2.67,2,2,0,3,82,1.0,7,0,0,6,12,0,0,0
2.33,1,5,4,5,75,1.0,6,0,0,2,6,0,0,0
2.67,3,3,1,4,65,1.0,4,0,1,8,10,0,0,0
2.0,3,2,1,4,44,1.0,4,1,1,7,6,0,0,0
2.67,2,2,0,3,61,1.0,5,0,4,7,8,0,0,0
2.33,3,3,0,4,137,1.0,11,0,0,11,21,0,0,0
2.0,3,3,1,4,137,1.0,11,0,0,11,21,0,0,0
2.0,0,0,0,1,39,1.0,4,0,0,1,4,0,0,0
2.0,2,1,0,3,81,1.0,6,0,0,6,13,0,0,0
1.0,3,5,4,6,173,1.0,15,1,4,4,16,0,0,0
1.33,2,2,1,3,86,1.0,6,0,0,15,6,0,0,0
1.33,1,0,0,2,42,1.0,4,0,1,2,2,0,0,0
3.0,4,5,3,6,42,1.0,4,1,1,2,2,0,0,0
2.0,4,1,1,4,225,1.0,12,0,1,0,12,0,0,0
2.67,5,4,4,5,67,1.0,4,0,0,1,3,0,0,0
1.67,2,1,1,3,58,1.0,4,0,1,1,7,0,0,0
1.0,2,2,1,3,121,1.0,13,1,1,3,10,0,0,0
2.33,2,3,2,6,147,1.0,8,0,3,18,20,0,0,0
2.67,4,4,2,4,105,1.0,12,0,0,13,12,0,0,0
2.0,2,1,0,3,105,1.0,12,0,0,13,12,0,0,0
2.0,4,4,0,5,56,1.0,4,0,0,2,9,0,0,0
2.0,2,2,1,3,80,1.0,5,0,1,1,12,0,0,0
3.0,0,0,0,3,35,1.0,4,0,1,1,10,0,0,0
2.67,4,2,1,4,71,1.0,8,1,0,5,10,0,0,0
2.67,2,3,2,3,111,1.0,8,0,0,4,8,0,0,0
3.0,4,3,0,5,105,1.0,5,0,1,1,11,0,0,0
1.67,2,2,1,3,68,1.0,5,0,2,2,9,0,0,0
2.33,3,3,2,5,68,1.0,5,0,2,2,9,0,0,0
2.0,1,1,0,2,34,1.0,4,0,3,8,6,0,0,0
1.67,0,0,0,1,84,1.0,9,0,0,4,11,0,0,0
2.0,1,1,0,3,114,1.0,7,1,1,7,15,0,0,0
2.0,4,3,2,5,49,1.0,4,0,1,0,8,0,0,0
2.0,2,1,0,3,49,1.0,4,0,1,0,8,0,0,0
2.67,1,2,1,4,87,1.0,4,0,0,1,18,0,0,0
2.33,2,2,2,3,126,1.0,10,0,0,4,5,0,0,0
2.0,2,3,2,4,51,1.0,7,0,1,1,8,0,0,0
2.0,2,1,1,3,122,1.0,6,0,0,3,14,0,0,0
2.33,2,3,2,4,166,1.0,11,0,2,4,13,0,0,0
3.0,6,7,3,7,113,1.0,10,0,1,1,13,0,0,0
2.0,1,1,1,3,46,1.0,4,0,2,5,11,0,0,0
2.33,3,1,0,5,35,1.0,4,0,1,1,4,0,0,0
2.33,3,3,1,3,113,1.0,11,0,2,3,6,0,0,0
2.33,0,1,1,3,56,1.0,5,0,2,1,6,0,0,0
2.67,1,3,3,3,56,1.0,5,0,2,1,6,0,0,0
2.33,2,2,1,3,81,1.0,5,0,0,3,8,0,0,0
2.67,3,1,0,5,93,1.0,10,0,1,6,13,0,0,0
1.67,2,0,0,4,136,1.0,10,0,0,4,9,0,0,0
2.33,2,2,2,4,75,1.0,5,0,0,2,3,0,0,0
2.0,2,2,1,4,225,1.0,12,1,0,0,10,0,0,0
2.33,4,1,1,4,225,1.0,12,0,0,0,10,0,0,0
1.33,1,2,2,4,36,1.0,5,1,0,2,6,0,0,0
1.0,2,1,1,4,105,1.0,10,0,1,1,13,0,0,0
2.67,6,1,1,7,61,1.0,6,0,0,2,8,0,0,0
2.33,1,2,0,3,386,1.0,12,0,1,7,21,0,0,0
2.0,2,1,1,4,56,1.0,4,0,1,2,8,0,0,0
2.33,2,2,1,3,36,1.0,4,0,1,0,5,0,0,0
2.0,3,1,1,4,146,1.0,9,0,0,1,6,0,0,0
2.33,4,2,1,4,39,1.0,4,1,0,0,7,0,0,0
2.0,1,2,2,6,84,1.0,8,0,0,1,18,0,0,0
2.33,2,2,1,3,86,1.0,8,0,0,0,8,0,0,0
1.67,2,2,1,3,29,1.0,4,0,1,1,4,0,0,0
1.67,2,2,1,3,75,1.0,11,0,3,16,15,0,0,0
3.0,2,2,1,5,65,1.0,9,0,0,0,3,0,0,0
1.67,3,0,0,4,22,1.0,4,0,0,0,3,0,0,0
2.67,3,2,1,4,17,1.0,4,0,0,0,3,0,0,0
1.0,2,0,0,4,35,1.0,4,0,0,0,3,0,0,0
3.0,3,3,1,4,108,1.0,9,1,2,4,11,0,1,1
1.67,2,1,1,3,58,1.0,5,0,0,5,9,0,0,0
3.0,4,4,3,4,58,1.0,5,0,0,5,9,0,0,0
2.33,1,1,0,3,110,1.0,12,0,3,9,18,0,0,0
2.67,3,3,0,4,110,1.0,12,0,3,9,18,0,0,0
3.0,2,4,1,4,54,1.0,6,0,2,5,8,0,0,0
2.33,3,3,1,5,44,1.0,4,0,1,9,10,0,0,0
3.0,1,3,2,4,30,1.0,5,0,3,6,6,0,0,0
1.67,3,3,1,3,113,1.0,11,0,2,3,6,0,0,0
1.67,2,2,1,4,168,1.0,11,1,1,24,20,0,0,0
2.33,2,2,1,4,131,1.0,13,0,1,4,9,0,0,0
2.33,2,1,2,3,78,1.0,7,1,2,2,9,0,0,0
